aerolinea,origen,destino,distancia_km,retraso,anio,mes,es_fin_semana,bloque_horario
AR,MAD,AEP,2449,0,2038,4,0,mañana
LA,AEP,GRU,8063,0,2038,4,0,tarde
LA,MIA,MAD,9585,0,2038,4,0,tarde
IB,GRU,EZE,6802,0,2038,4,0,tarde
LA,EZE,MAD,9081,0,2038,4,0,tarde
IB,MIA,GRU,9465,0,2038,4,0,tarde
IB,MAD,AEP,2927,1,2038,4,0,tarde
G3,MIA,GRU,9886,1,2038,4,0,noche
G3,MAD,AEP,1286,1,2038,4,0,noche
AR,GRU,MIA,2158,1,2038,4,0,noche
AR,EZE,AEP,5217,0,2038,4,0,noche
AA,EZE,MIA,5072,0,2038,4,0,madrugada
IB,MAD,GRU,6761,0,2038,4,0,madrugada
AA,MAD,MIA,809,0,2038,4,0,madrugada
AR,EZE,GRU,1054,0,2038,4,0,madrugada
LA,EZE,AEP,6755,0,2038,4,0,madrugada
AA,MAD,EZE,5440,0,2038,4,0,madrugada
AR,EZE,GRU,10415,0,2038,4,0,madrugada
G3,MAD,AEP,11386,1,2038,4,0,madrugada
IB,EZE,MIA,10991,0,2038,4,0,mañana
AA,GRU,MIA,7725,0,2038,4,0,mañana
AR,GRU,AEP,6781,0,2038,4,0,mañana
AA,AEP,MAD,8416,0,2038,4,0,mañana
AA,AEP,MIA,5443,0,2038,4,0,mañana
AR,AEP,MAD,7494,0,2038,4,0,mañana
AR,MAD,EZE,10391,0,2038,4,0,tarde
IB,MIA,MAD,10175,0,2038,4,0,tarde
AA,MIA,AEP,6391,0,2038,4,0,tarde
LA,EZE,MIA,3366,0,2038,4,0,tarde
AA,EZE,AEP,10362,0,2038,4,0,tarde
G3,MIA,MAD,5733,1,2038,4,0,tarde
AR,AEP,MAD,9747,1,2038,4,0,noche
G3,AEP,GRU,6932,1,2038,4,0,noche
G3,EZE,AEP,6251,1,2038,4,0,noche
AA,EZE,MAD,950,0,2038,4,0,noche
AA,EZE,AEP,4020,0,2038,4,0,madrugada
AA,GRU,MAD,5247,0,2038,4,0,madrugada
AA,GRU,MAD,4605,0,2038,4,0,madrugada
IB,GRU,EZE,9132,0,2038,4,0,madrugada
G3,AEP,EZE,5923,1,2038,4,0,madrugada
LA,MIA,AEP,9122,0,2038,4,0,madrugada
IB,MIA,GRU,1247,0,2038,4,0,madrugada
G3,MAD,EZE,6758,1,2038,4,0,madrugada
AR,AEP,MAD,8976,0,2038,4,0,mañana
AA,MIA,MAD,797,0,2038,4,0,mañana
AA,EZE,MIA,6792,0,2038,4,0,mañana
AA,MAD,AEP,4150,0,2038,4,0,mañana
G3,MIA,EZE,2347,1,2038,4,0,mañana
AR,MIA,EZE,710,0,2038,4,0,mañana
AR,GRU,AEP,10232,0,2038,4,0,tarde
IB,GRU,EZE,3783,0,2038,4,0,tarde
IB,MIA,GRU,1381,0,2038,4,0,tarde
G3,EZE,AEP,9280,1,2038,4,0,tarde
IB,MIA,GRU,1820,0,2038,4,0,tarde
IB,MIA,AEP,11775,1,2038,4,0,tarde
AA,GRU,MAD,8107,0,2038,4,0,noche
IB,AEP,GRU,1090,1,2038,4,0,noche
IB,MIA,MAD,2670,1,2038,4,0,noche
IB,MIA,GRU,8829,0,2038,4,0,noche
G3,GRU,EZE,3478,1,2038,4,0,madrugada
IB,MAD,MIA,8574,0,2038,4,0,madrugada
LA,MAD,EZE,10852,0,2038,4,0,madrugada
LA,GRU,EZE,1680,0,2038,4,0,madrugada
IB,MAD,EZE,9843,0,2038,4,0,madrugada
LA,MAD,AEP,7612,1,2038,4,0,madrugada
AA,MIA,EZE,6125,1,2038,4,0,madrugada
G3,AEP,MIA,8307,1,2038,4,0,madrugada
IB,GRU,AEP,4909,0,2038,4,0,mañana
LA,MAD,MIA,5057,0,2038,4,0,mañana
AA,MAD,EZE,2791,0,2038,4,0,mañana
AA,AEP,EZE,4072,1,2038,4,0,mañana
IB,MAD,AEP,7806,0,2038,4,0,mañana
AA,GRU,AEP,7693,0,2038,4,0,mañana
AA,EZE,AEP,10175,0,2038,4,0,tarde
IB,EZE,GRU,1029,0,2038,4,0,tarde
LA,EZE,AEP,8893,0,2038,4,0,tarde
AR,GRU,MIA,5309,0,2038,4,0,tarde
G3,EZE,MAD,7540,1,2038,4,0,tarde
IB,GRU,MIA,5003,1,2038,4,0,tarde
LA,AEP,GRU,6168,1,2038,4,0,noche
AA,EZE,GRU,10510,1,2038,4,0,noche
AR,MAD,MIA,3145,0,2038,4,0,noche
AA,GRU,MIA,6563,1,2038,4,0,noche
AR,MIA,EZE,7524,0,2038,4,0,madrugada
AR,EZE,GRU,2539,0,2038,4,0,madrugada
LA,MIA,AEP,9393,0,2038,4,0,madrugada
IB,EZE,GRU,5851,0,2038,4,0,madrugada
LA,MIA,GRU,3310,0,2038,4,0,madrugada
IB,AEP,EZE,2427,0,2038,4,0,madrugada
LA,EZE,MIA,4220,0,2038,4,0,madrugada
AR,MAD,GRU,1449,0,2038,4,0,madrugada
LA,GRU,AEP,3417,0,2038,4,0,mañana
G3,GRU,MAD,7172,1,2038,4,0,mañana
IB,EZE,MIA,6804,0,2038,4,0,mañana
IB,MIA,AEP,7028,1,2038,4,0,mañana
LA,GRU,EZE,4908,0,2038,4,0,mañana
AR,MAD,EZE,11636,0,2038,4,0,mañana
AR,MAD,GRU,3376,0,2038,4,0,tarde
AA,EZE,MIA,2056,1,2038,4,0,tarde
LA,EZE,MIA,2588,0,2038,4,0,tarde
AA,MIA,EZE,6932,0,2038,4,0,tarde
AR,MAD,EZE,7832,0,2038,4,0,tarde
AA,MIA,AEP,10116,1,2038,4,0,tarde
IB,EZE,MIA,4709,1,2038,4,0,noche
IB,AEP,GRU,2023,1,2038,4,0,noche
G3,EZE,GRU,8669,0,2038,4,0,noche
IB,AEP,EZE,4915,0,2038,4,0,noche
G3,GRU,EZE,6239,1,2038,4,0,madrugada
AR,GRU,EZE,2997,0,2038,4,0,madrugada
G3,MIA,AEP,3256,1,2038,5,1,madrugada
LA,MAD,EZE,3415,0,2038,5,1,madrugada
LA,EZE,MAD,5496,0,2038,5,1,madrugada
IB,GRU,MAD,5390,0,2038,5,1,madrugada
G3,MIA,AEP,5380,1,2038,5,1,madrugada
LA,GRU,AEP,7185,0,2038,5,1,madrugada
G3,GRU,EZE,1595,1,2038,5,1,mañana
AR,AEP,MAD,5226,0,2038,5,1,mañana
AA,EZE,MAD,10406,0,2038,5,1,mañana
LA,MAD,MIA,5835,0,2038,5,1,mañana
G3,MAD,EZE,8117,1,2038,5,1,mañana
LA,MIA,AEP,8240,0,2038,5,1,mañana
LA,MIA,GRU,4416,0,2038,5,1,tarde
AR,MAD,MIA,1482,0,2038,5,1,tarde
LA,AEP,GRU,9189,0,2038,5,1,tarde
AA,EZE,GRU,7603,1,2038,5,1,tarde
LA,GRU,MAD,6373,0,2038,5,1,tarde
AR,MAD,EZE,2797,1,2038,5,1,tarde
IB,EZE,MAD,6618,1,2038,5,1,noche
AR,AEP,MIA,7239,1,2038,5,1,noche
AR,EZE,MAD,7091,0,2038,5,1,noche
G3,MAD,EZE,10254,1,2038,5,1,noche
G3,MAD,GRU,1520,1,2038,5,1,madrugada
IB,AEP,GRU,4358,0,2038,5,1,madrugada
AA,AEP,MIA,9773,0,2038,5,1,madrugada
LA,EZE,MAD,5730,1,2038,5,1,madrugada
AR,GRU,AEP,4862,1,2038,5,1,madrugada
IB,GRU,EZE,7044,0,2038,5,1,madrugada
AA,MIA,AEP,5761,1,2038,5,1,madrugada
LA,MIA,EZE,11574,0,2038,5,1,madrugada
G3,GRU,MIA,9488,1,2038,5,1,mañana
IB,MIA,MAD,10930,0,2038,5,1,mañana
AR,AEP,MAD,11171,0,2038,5,1,mañana
IB,MAD,EZE,2345,0,2038,5,1,mañana
LA,MIA,EZE,3265,0,2038,5,1,mañana
AR,EZE,MIA,4162,0,2038,5,1,mañana
AR,AEP,GRU,561,1,2038,5,1,tarde
AA,MAD,MIA,8521,0,2038,5,1,tarde
AR,GRU,MIA,2269,0,2038,5,1,tarde
LA,GRU,MAD,7423,0,2038,5,1,tarde
LA,MAD,AEP,6688,0,2038,5,1,tarde
LA,EZE,MIA,2887,0,2038,5,1,tarde
AR,MIA,AEP,4968,1,2038,5,1,noche
G3,EZE,AEP,1879,1,2038,5,1,noche
IB,MAD,MIA,9697,1,2038,5,1,noche
LA,EZE,AEP,6755,0,2038,5,1,noche
AA,MAD,GRU,8912,0,2038,5,1,madrugada
AA,MAD,AEP,1582,0,2038,5,1,madrugada
AR,EZE,MIA,6231,0,2038,5,0,madrugada
AR,MIA,GRU,4351,0,2038,5,0,madrugada
AA,EZE,MIA,4696,0,2038,5,0,madrugada
AR,EZE,MAD,10703,0,2038,5,0,madrugada
AA,MAD,MIA,9845,0,2038,5,0,madrugada
IB,MAD,GRU,5991,0,2038,5,0,madrugada
G3,MAD,AEP,5936,0,2038,5,0,mañana
LA,EZE,GRU,8783,0,2038,5,0,mañana
IB,MIA,EZE,3540,0,2038,5,0,mañana
AR,MAD,AEP,3858,0,2038,5,0,mañana
IB,MAD,MIA,6530,0,2038,5,0,mañana
G3,MIA,EZE,10019,1,2038,5,0,mañana
AA,AEP,GRU,5908,0,2038,5,0,tarde
AA,AEP,MAD,6566,0,2038,5,0,tarde
AA,MAD,EZE,10276,0,2038,5,0,tarde
AR,EZE,MAD,11746,0,2038,5,0,tarde
G3,MIA,GRU,3626,1,2038,5,0,tarde
G3,EZE,AEP,7331,1,2038,5,0,tarde
AR,MIA,EZE,10612,1,2038,5,0,noche
LA,GRU,EZE,5372,1,2038,5,0,noche
AA,AEP,MAD,1845,1,2038,5,0,noche
IB,MIA,MAD,3270,1,2038,5,0,noche
IB,GRU,AEP,6667,0,2038,5,0,madrugada
IB,MAD,MIA,2473,0,2038,5,0,madrugada
LA,EZE,GRU,6258,0,2038,5,0,madrugada
AR,MIA,MAD,2186,0,2038,5,0,madrugada
AR,MAD,MIA,9522,0,2038,5,0,madrugada
AA,EZE,MIA,8908,0,2038,5,0,madrugada
LA,GRU,MAD,11800,0,2038,5,0,madrugada
IB,MIA,AEP,1697,0,2038,5,0,madrugada
AR,MIA,AEP,5085,0,2038,5,0,mañana
LA,EZE,GRU,9964,0,2038,5,0,mañana
G3,EZE,AEP,6669,1,2038,5,0,mañana
LA,AEP,MAD,9662,0,2038,5,0,mañana
AA,EZE,AEP,10312,0,2038,5,0,mañana
IB,MAD,GRU,5274,0,2038,5,0,mañana
AR,MAD,MIA,6246,0,2038,5,0,tarde
AR,GRU,MAD,5726,0,2038,5,0,tarde
G3,MIA,GRU,6187,1,2038,5,0,tarde
G3,MIA,EZE,8441,1,2038,5,0,tarde
G3,MIA,EZE,7582,1,2038,5,0,tarde
AA,MAD,AEP,6826,1,2038,5,0,tarde
IB,EZE,AEP,2030,1,2038,5,0,noche
G3,EZE,GRU,10826,1,2038,5,0,noche
IB,MIA,GRU,3330,1,2038,5,0,noche
IB,MIA,EZE,9301,0,2038,5,0,noche
G3,MAD,GRU,9192,1,2038,5,0,madrugada
IB,MIA,EZE,1088,0,2038,5,0,madrugada
AR,MAD,MIA,11056,0,2038,5,0,madrugada
IB,GRU,AEP,10242,1,2038,5,0,madrugada
IB,GRU,EZE,551,0,2038,5,0,madrugada
AR,EZE,AEP,585,0,2038,5,0,madrugada
AR,EZE,MIA,3756,0,2038,5,0,madrugada
LA,EZE,MAD,9454,0,2038,5,0,madrugada
LA,MIA,EZE,3465,0,2038,5,0,mañana
G3,EZE,AEP,4917,1,2038,5,0,mañana
AA,MAD,AEP,4649,0,2038,5,0,mañana
IB,GRU,MAD,2977,0,2038,5,0,mañana
IB,AEP,MAD,1559,0,2038,5,0,mañana
AA,EZE,MIA,10182,0,2038,5,0,mañana
G3,MAD,MIA,8288,1,2038,5,0,tarde
IB,MAD,AEP,1972,0,2038,5,0,tarde
LA,EZE,MAD,3687,0,2038,5,0,tarde
IB,EZE,MIA,3303,0,2038,5,0,tarde
AR,AEP,GRU,8437,0,2038,5,0,tarde
IB,MAD,MIA,3197,1,2038,5,0,tarde
IB,MIA,EZE,6106,1,2038,5,0,noche
AR,AEP,MAD,9034,1,2038,5,0,noche
LA,AEP,GRU,5138,0,2038,5,0,noche
AR,AEP,MIA,5439,0,2038,5,0,noche
AA,AEP,GRU,5732,0,2038,5,0,madrugada
LA,MIA,MAD,9901,0,2038,5,0,madrugada
IB,EZE,MAD,2469,0,2038,5,0,madrugada
AR,MIA,GRU,11623,0,2038,5,0,madrugada
AR,GRU,AEP,3884,0,2038,5,0,madrugada
LA,MAD,AEP,6021,0,2038,5,0,madrugada
AR,MAD,GRU,7919,0,2038,5,0,madrugada
AA,MIA,GRU,9292,0,2038,5,0,madrugada
G3,AEP,MAD,2961,1,2038,5,0,mañana
IB,EZE,AEP,11887,0,2038,5,0,mañana
AA,MAD,EZE,8001,0,2038,5,0,mañana
AR,MIA,MAD,9622,0,2038,5,0,mañana
G3,MIA,MAD,8395,1,2038,5,0,mañana
IB,GRU,MIA,6206,0,2038,5,0,mañana
AA,EZE,GRU,11200,0,2038,5,0,tarde
LA,MAD,EZE,5845,0,2038,5,0,tarde
IB,MIA,GRU,4962,0,2038,5,0,tarde
LA,AEP,GRU,7102,0,2038,5,0,tarde
IB,GRU,MIA,4825,0,2038,5,0,tarde
AR,MIA,EZE,8302,1,2038,5,0,tarde
AA,MIA,EZE,3936,1,2038,5,0,noche
IB,MAD,MIA,10788,1,2038,5,0,noche
LA,MIA,EZE,9686,1,2038,5,0,noche
IB,MIA,MAD,4043,0,2038,5,0,noche
IB,AEP,EZE,1364,0,2038,5,0,madrugada
IB,EZE,AEP,7906,0,2038,5,0,madrugada
AR,EZE,AEP,10960,0,2038,5,0,madrugada
AA,GRU,AEP,2418,0,2038,5,0,madrugada
G3,MAD,EZE,5500,1,2038,5,0,madrugada
IB,MIA,GRU,4526,0,2038,5,0,madrugada
IB,GRU,MAD,2306,0,2038,5,0,madrugada
AR,AEP,MIA,6240,0,2038,5,0,madrugada
LA,EZE,MIA,1936,0,2038,5,0,mañana
G3,MIA,MAD,10279,0,2038,5,0,mañana
G3,MAD,GRU,1297,1,2038,5,0,mañana
G3,MAD,MIA,6656,1,2038,5,0,mañana
AR,MAD,MIA,9588,0,2038,5,0,mañana
G3,GRU,AEP,8748,0,2038,5,0,mañana
LA,EZE,AEP,696,1,2038,5,0,tarde
AA,AEP,EZE,8872,0,2038,5,0,tarde
G3,EZE,AEP,5832,1,2038,5,0,tarde
IB,EZE,AEP,3290,0,2038,5,0,tarde
LA,MAD,EZE,4287,0,2038,5,0,tarde
LA,EZE,GRU,10836,1,2038,5,0,tarde
G3,EZE,GRU,4313,1,2038,5,0,noche
IB,GRU,AEP,7965,1,2038,5,0,noche
LA,EZE,MIA,5202,1,2038,5,0,noche
AR,AEP,MIA,10163,0,2038,5,0,noche
G3,EZE,AEP,9831,1,2038,5,0,madrugada
IB,MAD,GRU,2753,0,2038,5,0,madrugada
AA,MIA,GRU,2714,0,2038,5,1,madrugada
LA,GRU,MIA,1361,0,2038,5,1,madrugada
AA,EZE,GRU,1641,0,2038,5,1,madrugada
IB,EZE,AEP,10457,0,2038,5,1,madrugada
AR,EZE,MIA,11278,1,2038,5,1,madrugada
IB,MAD,EZE,7305,0,2038,5,1,madrugada
AA,MAD,AEP,1837,0,2038,5,1,mañana
IB,MIA,AEP,4861,0,2038,5,1,mañana
IB,EZE,MAD,6261,0,2038,5,1,mañana
LA,AEP,GRU,999,0,2038,5,1,mañana
IB,GRU,EZE,2176,0,2038,5,1,mañana
AR,MIA,AEP,5262,0,2038,5,1,mañana
LA,AEP,MAD,8389,0,2038,5,1,tarde
AR,GRU,MIA,1137,0,2038,5,1,tarde
AA,EZE,GRU,11919,0,2038,5,1,tarde
IB,AEP,EZE,1110,0,2038,5,1,tarde
G3,GRU,AEP,2577,1,2038,5,1,tarde
IB,MAD,EZE,9479,1,2038,5,1,tarde
G3,EZE,MAD,3349,0,2038,5,1,noche
LA,GRU,AEP,11486,1,2038,5,1,noche
AA,MAD,MIA,3199,1,2038,5,1,noche
G3,MIA,EZE,10157,0,2038,5,1,noche
IB,AEP,MIA,4451,0,2038,5,1,madrugada
IB,MAD,GRU,7845,1,2038,5,1,madrugada
IB,MAD,GRU,2598,0,2038,5,1,madrugada
AA,EZE,GRU,1941,0,2038,5,1,madrugada
G3,GRU,MIA,8136,1,2038,5,1,madrugada
G3,EZE,MAD,3771,1,2038,5,1,madrugada
AA,AEP,MIA,4111,0,2038,5,1,madrugada
AR,AEP,MAD,9253,0,2038,5,1,madrugada
LA,GRU,EZE,6252,0,2038,5,1,mañana
AA,MAD,GRU,7053,0,2038,5,1,mañana
IB,MIA,EZE,11278,0,2038,5,1,mañana
AR,MIA,AEP,6227,0,2038,5,1,mañana
G3,EZE,GRU,11617,1,2038,5,1,mañana
LA,GRU,MAD,1689,0,2038,5,1,mañana
IB,AEP,EZE,3185,0,2038,5,1,tarde
IB,MIA,MAD,4204,0,2038,5,1,tarde
IB,AEP,MAD,7649,0,2038,5,1,tarde
AA,EZE,MAD,8640,0,2038,5,1,tarde
G3,GRU,MAD,5981,1,2038,5,1,tarde
AR,MIA,MAD,4748,1,2038,5,1,tarde
LA,MIA,EZE,966,0,2038,5,1,noche
IB,MIA,GRU,7084,1,2038,5,1,noche
AA,GRU,AEP,11668,1,2038,5,1,noche
AA,MIA,AEP,4625,0,2038,5,1,noche
LA,AEP,MAD,4258,0,2038,5,1,madrugada
AR,EZE,GRU,5174,0,2038,5,1,madrugada
AA,AEP,EZE,3649,0,2038,5,0,madrugada
AA,GRU,AEP,11407,1,2038,5,0,madrugada
G3,MAD,GRU,5090,1,2038,5,0,madrugada
G3,GRU,MAD,1512,1,2038,5,0,madrugada
AR,AEP,MIA,9004,0,2038,5,0,madrugada
LA,AEP,GRU,9044,1,2038,5,0,madrugada
IB,GRU,MAD,6046,0,2038,5,0,mañana
AA,MAD,EZE,11400,0,2038,5,0,mañana
IB,MAD,AEP,3308,0,2038,5,0,mañana
IB,GRU,MAD,4923,1,2038,5,0,mañana
IB,EZE,GRU,8913,0,2038,5,0,mañana
AR,MIA,AEP,10401,0,2038,5,0,mañana
LA,MIA,EZE,10720,0,2038,5,0,tarde
LA,GRU,EZE,1539,0,2038,5,0,tarde
G3,MIA,MAD,9384,1,2038,5,0,tarde
IB,GRU,MIA,8498,0,2038,5,0,tarde
IB,MAD,MIA,6885,0,2038,5,0,tarde
AA,AEP,GRU,6373,1,2038,5,0,tarde
AR,GRU,MIA,9558,1,2038,5,0,noche
IB,GRU,MIA,11438,1,2038,5,0,noche
AR,MIA,GRU,1432,1,2038,5,0,noche
G3,MAD,MIA,8845,1,2038,5,0,noche
AR,GRU,MIA,8505,0,2038,5,0,madrugada
LA,MIA,EZE,10713,0,2038,5,0,madrugada
AR,GRU,AEP,2629,0,2038,5,0,madrugada
IB,GRU,AEP,8955,0,2038,5,0,madrugada
IB,MAD,GRU,4901,0,2038,5,0,madrugada
IB,AEP,EZE,9984,0,2038,5,0,madrugada
IB,AEP,GRU,3724,0,2038,5,0,madrugada
AR,MIA,MAD,4481,0,2038,5,0,madrugada
IB,MAD,AEP,8300,0,2038,5,0,mañana
LA,MAD,MIA,10133,0,2038,5,0,mañana
AA,MAD,GRU,2066,0,2038,5,0,mañana
IB,MAD,MIA,8563,0,2038,5,0,mañana
G3,MAD,AEP,3950,1,2038,5,0,mañana
AA,GRU,MAD,1798,0,2038,5,0,mañana
AR,GRU,MAD,11641,0,2038,5,0,tarde
LA,MIA,AEP,3558,0,2038,5,0,tarde
LA,EZE,AEP,5385,0,2038,5,0,tarde
G3,GRU,MIA,7089,1,2038,5,0,tarde
IB,GRU,MIA,531,0,2038,5,0,tarde
G3,EZE,MAD,9510,1,2038,5,0,tarde
IB,EZE,GRU,4777,1,2038,5,0,noche
IB,EZE,AEP,11487,1,2038,5,0,noche
LA,EZE,GRU,3146,1,2038,5,0,noche
LA,MAD,GRU,2440,1,2038,5,0,noche
IB,EZE,GRU,9829,0,2038,5,0,madrugada
LA,AEP,GRU,8832,0,2038,5,0,madrugada
LA,MIA,GRU,2304,0,2038,5,0,madrugada
LA,EZE,AEP,1976,0,2038,5,0,madrugada
IB,GRU,EZE,6569,0,2038,5,0,madrugada
IB,MAD,GRU,4710,0,2038,5,0,madrugada
AA,MIA,GRU,877,0,2038,5,0,madrugada
LA,AEP,GRU,726,0,2038,5,0,madrugada
IB,AEP,MIA,4068,0,2038,5,0,mañana
LA,AEP,MAD,781,0,2038,5,0,mañana
AA,MAD,GRU,11537,0,2038,5,0,mañana
AA,AEP,MAD,7647,0,2038,5,0,mañana
AR,EZE,MAD,4413,0,2038,5,0,mañana
IB,MIA,AEP,5595,0,2038,5,0,mañana
AA,MAD,AEP,5137,0,2038,5,0,tarde
IB,MAD,EZE,2605,0,2038,5,0,tarde
IB,AEP,EZE,7108,1,2038,5,0,tarde
LA,MIA,EZE,9152,0,2038,5,0,tarde
IB,AEP,EZE,9812,0,2038,5,0,tarde
LA,MAD,MIA,3505,1,2038,5,0,tarde
LA,AEP,MIA,4746,1,2038,5,0,noche
LA,EZE,AEP,11108,0,2038,5,0,noche
G3,MIA,GRU,3851,1,2038,5,0,noche
IB,MIA,EZE,7847,0,2038,5,0,noche
AA,MAD,AEP,2085,0,2038,5,0,madrugada
IB,GRU,MAD,5739,0,2038,5,0,madrugada
AR,EZE,MAD,9405,0,2038,5,0,madrugada
IB,AEP,MIA,1744,0,2038,5,0,madrugada
G3,MAD,GRU,5343,1,2038,5,0,madrugada
AR,EZE,MAD,2156,1,2038,5,0,madrugada
AR,GRU,AEP,9616,0,2038,5,0,madrugada
LA,MIA,MAD,11713,0,2038,5,0,madrugada
AA,EZE,GRU,4259,0,2038,5,0,mañana
AR,MAD,MIA,11915,0,2038,5,0,mañana
G3,MIA,EZE,8922,1,2038,5,0,mañana
AA,GRU,MIA,9292,0,2038,5,0,mañana
IB,MIA,AEP,8883,0,2038,5,0,mañana
G3,MAD,GRU,3874,1,2038,5,0,mañana
AA,MIA,MAD,6145,0,2038,5,0,tarde
G3,EZE,MAD,723,1,2038,5,0,tarde
AR,EZE,AEP,1294,0,2038,5,0,tarde
LA,GRU,EZE,6530,0,2038,5,0,tarde
LA,AEP,EZE,6704,0,2038,5,0,tarde
AA,MAD,AEP,1000,1,2038,5,0,tarde
LA,GRU,MAD,5605,1,2038,5,0,noche
AR,GRU,MIA,10246,0,2038,5,0,noche
G3,EZE,MAD,11403,1,2038,5,0,noche
LA,AEP,GRU,3070,0,2038,5,0,noche
AR,EZE,MAD,1647,0,2038,5,0,madrugada
G3,MIA,EZE,5861,1,2038,5,0,madrugada
AR,EZE,MIA,5403,0,2038,5,0,madrugada
AA,EZE,AEP,7686,0,2038,5,0,madrugada
G3,GRU,EZE,2408,0,2038,5,0,madrugada
G3,MAD,MIA,6862,1,2038,5,0,madrugada
AR,AEP,GRU,3280,0,2038,5,0,madrugada
LA,MIA,GRU,10186,0,2038,5,0,madrugada
AA,MIA,AEP,3211,0,2038,5,0,mañana
LA,MAD,GRU,2024,0,2038,5,0,mañana
IB,MIA,GRU,9060,0,2038,5,0,mañana
AA,MAD,MIA,6428,0,2038,5,0,mañana
AA,MAD,MIA,8179,0,2038,5,0,mañana
AR,GRU,MIA,1223,0,2038,5,0,mañana
AR,MIA,MAD,2651,0,2038,5,0,tarde
AA,EZE,MIA,8706,0,2038,5,0,tarde
AA,GRU,MIA,4208,0,2038,5,0,tarde
G3,MAD,EZE,2004,1,2038,5,0,tarde
LA,AEP,MAD,2825,0,2038,5,0,tarde
AR,EZE,AEP,6902,1,2038,5,0,tarde
G3,GRU,AEP,3767,0,2038,5,0,noche
IB,EZE,MIA,955,0,2038,5,0,noche
AA,MAD,MIA,1857,1,2038,5,0,noche
AR,AEP,MAD,7396,0,2038,5,0,noche
AA,EZE,MAD,1043,0,2038,5,0,madrugada
G3,MAD,AEP,9334,1,2038,5,0,madrugada
AA,MAD,MIA,9459,1,2038,5,1,madrugada
AA,MIA,MAD,5931,0,2038,5,1,madrugada
G3,EZE,AEP,9732,1,2038,5,1,madrugada
LA,AEP,GRU,3749,0,2038,5,1,madrugada
G3,MAD,MIA,752,1,2038,5,1,madrugada
AA,EZE,MAD,3541,0,2038,5,1,madrugada
LA,MIA,AEP,7861,0,2038,5,1,mañana
G3,AEP,EZE,4775,1,2038,5,1,mañana
G3,AEP,EZE,6859,1,2038,5,1,mañana
AR,EZE,MAD,5055,0,2038,5,1,mañana
G3,GRU,EZE,3410,1,2038,5,1,mañana
AA,MIA,GRU,11689,1,2038,5,1,mañana
AR,AEP,EZE,6340,0,2038,5,1,tarde
LA,EZE,MAD,3021,1,2038,5,1,tarde
AR,MAD,EZE,9484,0,2038,5,1,tarde
IB,MIA,AEP,8151,0,2038,5,1,tarde
LA,EZE,GRU,1679,0,2038,5,1,tarde
IB,GRU,EZE,7550,1,2038,5,1,tarde
AA,AEP,EZE,2366,1,2038,5,1,noche
LA,EZE,MIA,9636,1,2038,5,1,noche
LA,EZE,MAD,4099,1,2038,5,1,noche
AR,AEP,MAD,8066,0,2038,5,1,noche
IB,GRU,MAD,11640,0,2038,5,1,madrugada
IB,GRU,EZE,5942,0,2038,5,1,madrugada
AR,MIA,EZE,7320,0,2038,5,1,madrugada
AR,GRU,MIA,539,0,2038,5,1,madrugada
AR,EZE,AEP,11616,1,2038,5,1,madrugada
AR,EZE,AEP,3710,0,2038,5,1,madrugada
G3,EZE,GRU,6610,0,2038,5,1,madrugada
AR,MIA,EZE,10706,0,2038,5,1,madrugada
AR,MAD,EZE,9440,0,2038,5,1,mañana
AR,AEP,MAD,9063,0,2038,5,1,mañana
G3,AEP,EZE,8039,1,2038,5,1,mañana
AA,MAD,EZE,6163,0,2038,5,1,mañana
AA,GRU,AEP,4938,0,2038,5,1,mañana
AR,GRU,MIA,1597,0,2038,5,1,mañana
LA,EZE,MIA,3903,0,2038,5,1,tarde
G3,EZE,GRU,5601,1,2038,5,1,tarde
AR,MIA,AEP,1783,0,2038,5,1,tarde
G3,EZE,MIA,6818,1,2038,5,1,tarde
G3,AEP,MIA,9073,1,2038,5,1,tarde
AA,EZE,GRU,6734,1,2038,5,1,tarde
IB,MAD,AEP,7663,1,2038,5,1,noche
IB,EZE,MIA,700,1,2038,5,1,noche
IB,MAD,GRU,8337,1,2038,5,1,noche
AR,MAD,AEP,9036,1,2038,5,1,noche
IB,MIA,EZE,9167,0,2038,5,1,madrugada
AR,EZE,GRU,11291,0,2038,5,1,madrugada
LA,GRU,MAD,2011,0,2038,5,0,madrugada
AA,GRU,MAD,7414,0,2038,5,0,madrugada
LA,MAD,EZE,10654,0,2038,5,0,madrugada
AR,AEP,GRU,684,0,2038,5,0,madrugada
LA,GRU,MIA,4172,0,2038,5,0,madrugada
IB,MAD,EZE,6620,0,2038,5,0,madrugada
LA,GRU,EZE,6001,0,2038,5,0,mañana
G3,AEP,MIA,4195,1,2038,5,0,mañana
G3,MAD,MIA,7941,1,2038,5,0,mañana
AA,EZE,GRU,8607,0,2038,5,0,mañana
LA,EZE,MIA,8921,0,2038,5,0,mañana
AR,MAD,GRU,9823,0,2038,5,0,mañana
AA,AEP,GRU,6681,0,2038,5,0,tarde
IB,AEP,EZE,8604,0,2038,5,0,tarde
IB,MAD,AEP,5926,0,2038,5,0,tarde
G3,MAD,EZE,3647,0,2038,5,0,tarde
AA,MIA,EZE,2117,0,2038,5,0,tarde
IB,GRU,MIA,9576,1,2038,5,0,tarde
LA,GRU,MAD,7029,1,2038,5,0,noche
AA,GRU,EZE,685,1,2038,5,0,noche
LA,MIA,GRU,9848,1,2038,5,0,noche
